"Data","ALPA4","ABEV3","BBDC3","BBDC4","BBAS3","BRKM5","CMIG4","CPLE6","ELET3","ELET6","EMBR3","EGIE3","GGBR4","GOAU4","ITSA4","ITUB4","LIGT3","PETR3","PETR4","SBSP3","CSNA3","VIVT3","TIMS3","USIM5","VALE3","IBOV"
2012-11-01,-8.2837215821,13.762811127,21.481527041,10.975483553,1.6245009338,2.6825633384,5.6378600822,-4.9999999999,-31.390134529,-40.247678019,-7.676056338,0.81365585011,0.21622125278,-0.97790121208,8.2022471912,8.2701701196,8.4668192219,-11.162790697,-10.288461538,0.60479181211,-6.589492431,6.7442729085,4.4444444444,27.420998981,0.40053404537,0.71143197583
2012-12-01,7.4733096086,8.9170426563,6.1764090935,0.69295812482,18.357708336,-7.1117561683,2.6772882487,11.228070175,-17.254901961,8.6010362695,10.635570619,-4.3041606886,1.1851015801,2.0044543429,2.8908747163,4.8887835999,-1.9059237166,2.3560209424,4.6087888531,0.42774566482,15.068237049,8.3126550868,9.0425531917,2.3999999999,12.44680851,6.0514319519
2013-01-01,-4.6357615895,7.5627240145,4.3281621571,4.1258038003,-4.6875,17.265625,-4.4247787611,4.5492742553,12.480252764,20.610687023,13.84083045,6.1169415294,-2.5655326269,-2.6637554584,4.0247678018,2.9213483147,-8.2437275985,-6.7519181584,-7.3770491804,3.2577414526,-9.3591905565,3.6324453245,7.3170731708,-19.21875,-4.7776726586,-1.9539965875
2013-02-01,-6.5972222222,-2.3013067215,-0.23616509725,-3.2451174485,7.9508196721,-2.8647568288,8.472222222,-11.042944785,-2.3876404495,-0.79113924057,1.641337386,1.4951955867,-5.8385804235,-6.0116644235,2.6785714286,2.1406727828,-5.7617187501,-20.515633571,-8.1305309735,6.9899665552,-6.9767441861,4.8063781322,-1.7045454547,-5.2224371373,-6.1102831595,-3.9105771322
2013-03-01,2.1226066669,-5.28124642,9.9955157361,6.38662778,6.2743461369,-6.3786008232,0.8109261631,6.6551724138,0.57553956831,1.2759170653,7.9015721121,-0.742857143,-5.2901441742,-6.8289467925,3.3338680265,3.788066245,3.6269430053,16.287094548,10.475617098,0.4480566844,-8.7,3.238426429,3.1213872833,10.408163265,-7.6719576718,-1.8668152688
2013-04-01,7.3308823528,-1.0643444606,-1.5373579577,-3.573049326,-8.451730419,27.472527473,8.3403895003,16.665673346,-22.317596566,-17.716535433,-2.7222222222,2.6194588372,0.44987146539,1.6923076922,-5.402843602,-6.4906184851,3.3549222799,15.491966039,13.828931894,-10.212109935,-9.8658105684,1.0055906083,-5.3811659192,-8.8724584104,0.75985791755,-0.78435547985
2013-05-01,13.784696826,0.30562347183,3.1159181883,4.4124385329,1.4525409098,-3.9655172413,1.1244345231,-7.6728499158,12.71595488,14.032769169,11.857805017,3.6465638148,-16.383933612,-16.191731392,4.6249136192,5.9925650559,-14.00990099,-1.094890511,-0.1991040318,-4.511545293,-16.329113924,-1.4989293361,0.25972569929,-9.7363083165,-11.094890511,-4.2997674835
2013-06-01,-4.1860465116,0.64594759278,-13.703978732,-15.442979655,-11.808991998,-1.4362657092,-8.0369515012,-15.738203957,-17.844522968,-12.787212787,5.1745250994,-6.1705006766,-3.3716475096,-3.6746987951,-11.855396065,-11.162575266,-10.477835348,-21.929362151,-19.301745636,-14.025297619,-9.6822995461,-2.1739130435,-0.73619631894,-16.516853933,-4.433497537,-11.305274174
2013-07-01,-2.8432732317,4.1293291355,1.0421262454,-3.7502656463,2.4401265251,6.7395264117,4.7714716224,1.0115606936,-1.5053763441,-4.6964490262,-5.4119941493,4.9899048168,15.701823949,14.008755472,0.96501809403,1.3388975831,13.826366559,3.848750844,0.67985166879,1.2548680226,10.050251256,-2.5333333334,4.8207663782,17.227456258,6.5979381443,1.6372716354
2013-08-01,-10.918721986,-2.686358879,2.3266183987,0.10888763208,5.2828489455,-0.17064846415,-10.83413231,2.1101573677,8.0786026199,10.216346153,0.92783505152,-2.827915391,18.078148115,16.783348984,0.74334565579,0.54090403428,1.6949152541,3.8361508452,3.1307550644,-16.282051282,32.218906224,-6.520747834,10.613207547,18.369690011,10.960670535,3.6841232326
2013-09-01,14.802896218,1.9795798335,9.2106051992,9.7167088205,13.599502452,1.1396011396,3.4408602149,10.157618213,26.262626263,14.176663031,-8.7869652954,7.1052631578,-3.2069970845,-0.047236655701,7.8490113841,8.5388994308,5.1666666666,6.1991233562,9.2857142856,10.464522715,12.351543943,5.129624517,9.5948827291,2.03685742,0.11621150515,4.6529763453
2013-10-01,8.6194814296,-1.4525271612,4.1731448131,6.3254338706,15.087040619,12,3.5862785864,-0.66772655009,13.6,13.753581661,-8.2491582492,4.013104013,6.4457831326,8.2230623819,7.2222222221,10.033391636,4.2789223455,15.212264151,11.274509804,9.7042513864,28.858350951,3.3087876429,11.089494163,12.927756654,6.5493417149,3.6646413695
2013-11-01,-2.480989719,5.2127022169,-4.3768037523,-3.9036620036,-13.320401566,4.6277665995,-1.5052684395,4.5105744317,-16.61971831,-12.594458438,10.948012232,1.3586630603,2.5373863293,-0.18258448345,-3.6269430051,-4.6985687435,8.9665653497,-6.2436028659,-6.4121390112,2.6116259478,0.45464658997,-6.9372880929,1.050788091,4.7979797979,0.33566433576,-3.2696844589
2013-12-01,-1.7264276227,-1.3667425967,-5.8852935706,-4.9360559233,-3.8900106642,0.96153846152,-3.8690597712,-2.770700637,-0.84459459449,-4.6109510088,4.6430338341,-6.0146443515,1.8888888888,3.0837004406,-3.2217024065,-4.2233316663,5.4447823153,-12.718340611,-10.669456067,8.6206896553,20.738874895,-0.19960079835,6.8457538995,14.136546184,-0.44605519925,-1.8577798102
2014-01-01,-14.864864864,-5.7132788207,-10.118855296,-10.007843682,-14.385245901,-11.523809523,-0.57102069941,-8.8437602358,-11.073253833,-5.3373615307,-2.6469031233,-4.0066777964,-6.4885496183,-8.4615384615,-5.3932584269,-3.3668421894,-13.788426763,-13.883677298,-13.934426229,-15.873015872,-22.183588317,0.24050444008,2.5141930251,-16.256157636,-7.4488938674,-7.511600365
2014-02-01,1.8253968252,4.9098819141,2.3338415069,5.3339127475,-0.2782821337,-13.078579117,-3.5893754488,-9.2705713259,-4.214559387,-3.2978723405,13.920609026,-3.7681159419,-15.801749271,-16.386554622,3.3600866705,4.9549565765,-13.476664918,-5.6644880174,-7.5510204083,-3.4141958672,-8.5790884719,-4.2067916878,-9.335443038,-17.899159664,-0.15128593031,-1.1419455057
2014-03-01,-0.68817395204,0.4146919433,15.376218768,14.294875277,11.948474864,10.154798761,13.551749814,18.059405941,32,19.691969197,-3.1435667581,5.7228915661,1.0445240187,-2.351880064,9.1445427728,8.6016338299,13.636363636,15.165511932,16.114790287,-1.8604651163,-0.99108353006,12.280647989,3.4031413612,4.7082906858,-4.7878787878,7.0497303266
2014-04-01,-3.9682539684,-3.0976753783,1.961011926,6.4822183831,2.6754385966,-11.191498373,11.409836065,10.239285472,17.878787879,15.900735294,-4.4042836709,-5.5270655271,-7.9201101928,-7.1797817347,5.945945946,8.6026265308,4.5117966649,8.1720710821,11.693083704,3.9074630433,-13.008130081,-2.8102676427,2.1097046414,-14.760508308,-3.7998152972,2.4040941009
2014-05-01,8.2135277869,-2.699386503,-6.6361905279,-5.9076853035,-2.4020765346,-3.8107752956,-3.2174737483,0.87636932694,-10.554209051,-11.373949227,5.7572614109,0.12062726182,0.21436634252,1.6060019463,-4.142857143,-5.1243713469,11.292134831,0.70377479205,0.72420036213,3.125,0.35046728972,-4.2764793634,3.3581437958,-9.5183486238,-3.4013605442,-0.74962228337
2014-06-01,-2.9535864979,-0.630517024,1.4815296268,3.378030346,10.478313488,-3.7568306011,12.203360032,5.119453925,-3.0349013657,8.4710743802,-0.73565473285,-0.60240963867,-2.9257314329,-4.1692213365,1.9354838709,0.80837035985,8.8339222615,3.176620076,3.5949670462,8.1267217631,9.4295692665,2.4415584416,6.25,-3.9290240811,2.9577464788,3.7647104744
2014-07-01,-7.6521739131,0.40492354638,9.8032083646,8.0573093204,11.549295774,-0.42583392478,14.436183395,3.8961038961,-2.1909233176,3.7142857143,6.7360079247,3.0000000001,3.168469861,3.262955854,9.2059838895,9.8419652637,-1.2059369203,10.775862069,10.468478889,-14.692144373,21.808510638,-0.60851926983,-6.9659442724,6.2005277045,11.320109439,5.0048901596
2014-08-01,3.6333871103,4.0204211869,13.174780087,18.070507333,26.558913345,8.6956521738,3.735787764,12.670454545,30.4,13.406795225,1.2064965196,10.355987055,-2.4787404801,-1.3022063236,15.860976256,16.117168437,15.492957746,23.068371317,22.251308901,6.4708810354,-14.23580786,7.5449897291,4.4093178036,0.37267080734,-10.537634408,9.7780723279
2014-09-01,-5.8447488585,-1.5950920245,-12.502564985,-14.64810142,-26.926844476,6.2295081969,-21.764091858,-15.935451336,-19.509202454,-18.218623482,10.96725278,-6.4333561603,-9.1049382717,-10.781841109,-14.836931557,-16.049076713,-15.934959349,-22.086720867,-22.526766595,-7.5268817205,-11.405295315,1.537023072,2.7091633467,-21.163366337,-7.7953296704,-11.7037593
2014-10-01,-15.712900096,3.7021832974,4.2865295822,7.1843070602,9.6047430832,11.913580246,-5.0700466979,3.8092381523,-5.1829268294,-7.1287128712,-0.66252587994,-1.9180470793,-5.857385399,-5.3003533569,6.6882416397,8.5511741248,-1.5957446808,-15.072463768,-15.533443891,-1.9716885741,-5.172413793,2.017809224,4.4996121023,-10.518053375,-3.3939772055,0.94798115133
2014-11-01,-6.5268002542,2.743902439,4.6606173641,6.0617056177,7.1672304142,6.1776061777,5.5208902855,6.6405989379,-3.2154340836,-17.697228145,-1.4589412254,5.5718520895,-1.2492006767,-2.7521985628,5.9656218402,5.0769021369,1.1793611793,-17.064846416,-16.230366492,-0.92831356387,-26.545454546,1.1844698982,-7.4981440237,-8.7719298244,-6.8000000001,0.17573405585
2014-12-01,-10.383189122,-2.9673590504,-8.4830760144,-9.6926892988,-18.723964512,-9.0909090909,-5.3626455652,1.6997167138,-3.6544850497,5.9585492229,3.9246651848,-2.4228439573,-12.110091743,-13.010007698,-9.9380082146,-10.327847609,-17.338513842,-21.069958848,-21.71875,-11.452368557,-7.9207920791,-6.7623429506,-5.4574638845,-2.8846153845,-5.965665236,-8.6196184489
2015-01-01,17.655172414,9.3286805029,-2.335523387,-3.7354019046,-13.083718973,-28.857142857,-9.3607305937,-13.091922005,-11.551724138,-24.938875306,-2.8641571196,-7.9515223175,-4.9060542798,-12.920353982,-2.6624068157,-4.8720543587,-16.803760282,-16.162669447,-18.363273453,-21.810699589,-22.642667478,3.8159458936,0.50933786079,-33.663366337,-15.0616157,-6.1991321215
2015-02-01,8.5580304805,4.0272263186,11.979708064,12.029213563,15.242858947,2.81124498,8.9840470193,10.576923077,4.2884990255,12.866449511,4.8862679023,7.2575465641,11.635565312,13.414634146,13.716874788,13.744559664,-1.4124293786,17.910447761,16.992665037,27.368421053,23.798076923,12.150589662,0.67567567567,23.283582089,14.185921547,9.9686613938
2015-03-01,10.239588855,1.0958904109,-3.1209699318,-5.25563416,-1.8708519967,-14.0625,-1.2326656394,-2.4637681159,7.6635514019,-1.8759018759,-1.2473015305,5.6886227543,0.5576863121,-2.5429840985,-0.94292803969,-3.2205015758,3.1518624641,1.0548523207,1.671891327,4.5454545454,9.7121442908,-6.3678160919,-10.738255033,20.338983051,-15.576470588,-0.83942384117
2015-04-01,1.2257405517,2.6558265583,-0.24346378268,8.4595483748,16.193801833,20.608372667,13.494539781,3.4871649235,26.736111111,30.147058824,-4.1836221794,1.1331444759,-1.0826771654,-8.973172988,6.3126252506,9.1656041932,30.6975053,48.747390397,34.121274409,2.5211470689,48.61878453,3.1586427873,-9.3045112782,20.786127586,30.440528423,9.9296187684
2015-05-01,0.50475745247,-2.8511087646,-12.732508704,-12.230793773,-12.981627448,2.9365079366,0.57355810022,-3.361840165,-11.643835616,6.5355507033,1.5319148935,-4.4979153764,-13.18010586,-20.544311826,-8.5579641846,-10.865896404,-4.7619047619,-7.0175438596,-5.5172413793,4.2134831461,-23.667905824,-7.8285750964,-0.71302720562,-14.572864321,-11.479028697,-6.1694143591
2015-06-01,-16.565656566,4.3675835714,7.5335946794,1.7742342437,8.1309619014,5.0115651504,-16.361071932,6.6524259993,-8.8372093023,-9.1201716739,-0.67267742961,1.0044313147,-13.610149942,-18.333333333,1.1925042589,-0.27684686002,-0.41176470586,5.8867924528,3.0819140309,-11.051212937,-16.071428571,-3.1413612565,8.7048832273,-19.215686274,-8.7780548628,0.60652009106
2015-07-01,-5.5690072639,1.884816754,-1.082295881,-4.2166386248,-9.1845140033,-7.9295154186,-20.404721754,0.94420600872,-1.5306122448,0.82644628092,1.0143702451,6.0251535539,-21.228304406,-45.054945055,-5.723905724,-3.2656044437,-16.7749557,-17.462580185,-17.387883556,5.8787878788,-16.247582205,4.5135135133,-8.30078125,-4.6116504856,-2.2963367961,-4.1748304446
2015-08-01,-2.435897436,-1.901336074,-8.9448449061,-15.445160905,-18.519143573,12.200956937,-20.338983051,-12.131519274,-13.989637305,-12.060889929,-3.685082547,-6.1790214349,-10.074332088,-13.333333333,-12.351258706,-10.573504243,-17.033356991,-8.2901554405,-12.476190476,-9.9599313109,-19.168591224,-10.499486902,-6.2832800852,-24.17302799,0.27979854513,-8.3339886757
2015-09-01,-10.902329344,2.5127903366,-6.0917353573,-6.9927628548,-13.344498394,18.479033404,-7.0478723404,5.2903225807,5.4216867469,16.511318242,10.966057441,0.65593321415,4.1904761903,-2.9900332227,-1.7205781143,-0.094215187346,-1.1976047905,-19.585687382,-21.218715996,0.69930069931,12,-10.091774273,-14.659090909,12.416107382,-7.4776785716,-3.3587131367
2015-10-01,25.971298748,-1.6992790938,-0.69071794742,-1.8750218672,5.0657894737,30.653869226,2.4320457798,-0.42892156862,-4.3809523809,7.7714285715,10.901960784,0.32582938384,-0.73126142588,-10.958904109,0.84033613439,-0.094357425951,11.082251082,9.8360655738,6.4917127072,5.6818181818,10.714285714,9.5126347092,12.516644473,-17.014925373,4.9622604558,1.7954237777
2015-11-01,-5.644220146,-2.3572551073,2.5457291813,0.6578131386,2.9506858586,20.385674931,-7.8212290503,-11.692307692,15.338645418,10.074231177,7.496463932,0.11253551438,13.152907892,-23.846153846,0.69444444453,5.0463050464,-15.822291504,0.31982942437,-0.51880674455,13.022700119,26.728110599,-4.2762015432,-9.4674556211,-20.863309353,-22.801875733,-1.6307665474
2015-12-01,-5.3218174488,-3.4334763948,-11.195863862,-4.2996796882,-8.085597143,5.3394355453,-7.1212121213,-15.331010453,-0.518134715,0.57803468208,-0.55179827623,0.089659294645,-23.770491803,-16.161616162,-3.4017121586,-4.5179318389,-8.3333333334,-8.9266737513,-12.646675358,0.052854122441,-27.272727273,5.7906615435,-10.326797385,-29.545454545,-1.0630220197,-3.9250886525
2016-01-01,2.3876404493,4.5378151261,-4.3573501789,-5.7668876766,-6.0379918588,-13.106444605,-1.0224827038,-9.2592592592,1.0416666666,-3.7356321839,-4.7366677708,1.0450880862,-22.580645161,-37.951807229,0,-5.1871556145,-17.97979798,-19.136522754,-27.76119403,12.625462229,-11.25,-8.3430502833,-7.1428571428,-45.161290323,-25.402916347,-6.7913908049
2016-02-01,21.9478738,-4.8030221263,18.888513809,17.695695994,-2.2382671481,6.25,-0.6768189508,4.8979591838,-2.4054982817,-2.7860696518,5.006954103,4.3144208037,-1.9444444444,17.475728155,1.9054806471,4.6440309879,-0.24630541857,6.0606060604,6.1983471074,6.0506566604,46.478873239,9.5161290323,9.1051805337,5.8823529411,21.502057613,5.9101596336
2016-03-01,-12.299911253,6.6893424037,29.358708646,26.960786104,47.543975223,-8.1960784313,37.819420783,23.865110246,16.725352113,7.4718526099,-20.889204521,3.909348442,84.702549575,100.82644628,20.058780309,22.946622021,22.469135802,44.62585034,62.451361868,6.0592658117,37.5,13.09460041,15.107913669,104.542268,28.281117697,16.970065198
2016-04-01,19.35483871,3.0286928801,2.7804524125,5.3180648421,11.836115326,10.886697764,-15.327564895,3.170416564,17.496229261,22,-13.752620545,4.0076335879,19.785276074,19.75308642,5.9975520197,5.3694502325,4.3278374764,24.83537159,22.51497006,11.127897366,83.776223776,-0.93792363041,-1.9482262443,38.121546961,29.9669967,7.7015283188
2016-05-01,8.4498215389,-1.4440433216,-12.690358406,-11.903274295,-24.918400939,-14.460285132,-13.452660327,-16.354645002,2.6957637998,-2.4199843872,-8.6047642199,-6.1925920149,-28.681177977,-33.676975945,-9.3071593535,-11.581190077,-12.621359223,-23.285606632,-21.407624634,-3.0681818182,-50.228310502,-3.0319676998,-6.8062827225,-33.2,-27.780599289,-10.089037284
2016-06-01,4.7047047048,-0.31397174253,11.006539759,11.379515032,5.1789895426,-9.3333333332,29.307282416,23.39527027,60.5,40.88,-6.706416335,7.97632469,5.7450628365,3.6269430053,6.5263157892,4.3568107456,25.222222222,13.064833006,17.164179104,13.638139898,19.571865444,5.7342657343,-3.9325842698,17.964071856,14.416315049,6.3027377195
2016-07-01,9.9426386232,-0.64656552086,8.2136078048,12.712548406,22.526193248,-2.6260504202,24.862637362,10.027378507,37.30529595,26.519023282,-15.257142857,10.180109632,31.578947368,37.36,10.144927536,11.573386164,29.103815439,21.720243267,26.008492569,5.9147180193,41.560102302,5.5406543044,21.49122807,90.35532995,13.706207744,11.221519233
2016-08-01,-8.9445555768,2.0744680851,-0.31829549544,2.5367727567,10.954821398,30.043149946,-3.7403740374,2.5194401243,27.793533749,27.917414722,-3.3715441672,-5.4205777961,17.525900147,36.397058823,3.8134875947,7.3352153353,4.3986254295,5.210563883,8.256107835,-4.5779220779,-22.312556459,0.47738693465,0,-7.4666666667,-8.4324324324,1.0347595449
2016-09-01,-7.1153846153,3.2829598751,-2.5196741073,2.166487628,-1.2213592898,4.1476565741,-1.9428571429,2.0327669903,-14.513981358,-16.245614035,-2.0992418371,-1.282051282,-2.422907489,-7.5471698114,-2.8538147933,-0.87902888235,4.5424621461,2.7137042061,5.6031128404,2.7220142905,5.6976744185,-2.6506626656,-4.933814681,1.7291066282,5.1357733177,0.80482202375
2016-10-01,9.8343685298,-4.9949545914,14.292877579,15.217908405,28.464912281,18.335152063,13.636363636,8.6827237583,23.052959502,14.578969417,22.412562455,5.3246753247,24.379232506,38.483965015,13.189448441,18.969159273,10.516372796,23.117569353,30.361090641,11.626366346,18.151815182,-2.2531424273,12.151898734,27.76203966,23.975294778,11.234087755
2016-11-01,-1.9667300311,-8.1414033208,-8.1114084824,-10.982653038,-2.3183328263,-2.7237354085,-18.974358974,-20.793433652,8.2278481012,3.5831809872,-3.3819241982,-9.9794276345,23.140148627,22.947368421,-8.7923728813,-7.7243714993,-14.643874643,-0.9120171675,-9.5534200113,-11.097922848,15.73556797,-2.5198938992,-6.3205417607,-7.9822616408,27.083333333,-4.6485121065
2016-12-01,-2.3414634146,-3.0680971431,1.0234547819,-1.4298653695,-1.1432486313,24.545454545,1.7473180438,-5.4922279793,-11.072124756,-8.6127779738,-3.43995172,-2.370990237,-20.295202952,-17.808219178,-0.23149149765,-2.964815492,15.887850467,-8.2837033026,-7.0625,-3.9052069425,-12.711182622,-0.95238095237,-5.6626506024,-1.2048192772,-7.9441241371,-2.7121765257
2017-01-01,3.7962037963,5.303147994,10.361182184,12.832960407,10.751156995,-4.99270073,18.547341115,17.507309942,-8.6804033319,-4.5577443028,12.5,2.2857142856,12.962962963,17.083333333,12.077294686,10.063543667,13.306451613,-4.4273907911,1.0087424345,8.8919763808,6.4516129032,5.8936629788,14.303959131,28.048780488,25.31152648,7.3770900095
2017-02-01,13.763233878,3.7209302325,1.5792857075,2.2616682149,6.3966570235,-0.64535955744,16.958424508,4.8211508552,3.1685069611,-0.44516390117,-0.38888888894,3.2960893854,6.1475409835,4.2704626334,10.691575612,9.6061307308,13.472292831,-1.4206300185,1.0652463381,4.8803827751,3.7229437228,-1.9376800209,9.0502793297,-6.0952380953,1.6780609072,3.0802535952
2017-03-01,4.8000084658,2.2421524664,-1.7243631177,-3.0563689736,2.3193541658,-1.7939993813,-3.4611786715,-2.8486646885,-20.428106096,-10.284552845,-2.8060106494,-4.3537047052,-15.907335907,-15.529010239,-5.2369077306,-5.2855179307,-11.46953405,-5.07518797,-4.5454545454,-0.88199513375,-23.956594324,-4.9532347344,3.4836065575,-9.939148073,-8.9547677259,-2.5171762023
2017-04-01,8.1300813008,0.10964912289,1.6141787009,3.241178174,-2.7243115193,7.5275590552,-13.953488372,-10.904092852,5.6140350876,3.7607612143,-11.093702576,-3.8733389878,-10.009182736,-7.0707070707,4.1052631579,3.6294047775,10.576923077,-5.2145214522,-3.5886818496,-6.7634812714,-14.928649835,7.8466158566,2.1900522808,-4.0540540541,-4.7115368814,0.64477409833
2017-05-01,-9.9434341303,2.4644030667,-8.5352290518,-9.337241714,-13.133445743,-2.9584065614,-11.61908189,2.2897477391,-23.864894795,-18.60112568,4.2317708334,-0.57922524211,-2.6530612246,-3.0434782609,-9.5045500506,-9.415212129,-2.5629290618,-5.1532033425,-7.229778096,-0.92244619063,-11.483870967,2.0264793298,-3.3138401559,-6.8075117371,-1.0921004732,-4.1160191428
2017-06-01,15.210084033,-1.2718578395,2.0987433012,2.3602074811,-5.1598462013,3.2297011772,5.7591623037,-11.921005385,-9.4545454545,-4.9246813442,-5.2550223204,2.2610792887,7.7568134173,11.434977578,0.95131505332,3.4191642044,5.260685768,-3.0837004407,-4.5524691358,9.172413793,4.664723032,-3.813559322,-1.3104838711,15.869017632,6.7353698932,0.29978791608
2017-07-01,8.6068563091,4.5876570181,9.9946418432,8.0473890566,7.0895522389,9.0935672513,5.4455445545,5.6257643701,8.4337349397,1.5843997562,4.2300066094,3.1839622643,3.6964980547,5.8350100604,2.5498891353,1.5924867292,0.62472110658,4.5454545456,7.4373484236,5.9696778269,6.1281337048,4.226291634,8.6823289072,12.391304347,7.9310344827,4.8029380436
2017-08-01,-6.769923627,3.7075718015,7.0261042176,11.29798904,7.6804649954,2.1441972662,-1.6431924883,10.922423774,30.518518519,23.155368926,13.696892834,7.4618088493,11.364792251,7.6045627378,11.15638067,9.2533376484,-8.6474501109,1.231884058,2.7088036117,-4.1728763039,14.04199475,8.8624338627,6.0150375941,33.268858801,12.076677316,7.456083131
2017-09-01,13.768115942,5.9415911381,3.620237203,4.4354132444,13.937730464,11.335607452,-4.7732696898,-1.7745302713,12.145289443,10.521188504,-0.0075889074651,0.41551246559,-6.835443038,-6.5371024736,8.296514482,7.4748977315,-4.708737864,13.171080887,12.087912088,3.5147744946,10.586881473,4.7873633048,2.3936170213,12.917271407,-9.150513113,4.8824134381
2017-10-01,10.191082802,-0.66539923955,-1.8062038682,-1.0025710415,-1.3180515761,23.403252416,-0.072283310783,-11.477151966,11.589068825,11.679153812,-12.409167132,-1.2413793105,-0.81521739139,-3.4026465028,-4.9864007254,-2.9652705664,-6.8772287316,10.18342821,9.6078431372,-10.456730769,-12.27887617,0.86002348617,5.0216450216,13.23907455,0.72168183233,0.020163268709
2017-11-01,-3.5531691998,-1.6267942584,-7.2713948174,-5.8003208266,-12.506041839,-13.292589763,-14.618369987,-7.6830732292,-15.056689342,-15.706393054,-0.12763241866,0.70317173595,1.4763209394,-0.37108915085,-0.95419847321,-1.8199119781,-11.92560175,-8.4385763491,-8.2886106142,9.7315436244,-12.692763938,-10.110803324,-2.0504569608,-2.8376844495,9.4704049845,-3.145670165
2017-12-01,5.1204819278,5.0594990746,8.1722165101,6.3257688187,6.6015418948,-2.8740372426,4.0909090909,8.1491114001,3.2568072611,6.2734082398,28.375829752,0.22579734687,11.732851985,14.201183432,6.015407341,3.5759745086,3.6645962733,6.0188087775,4.6814044214,4.98470948,13.858695652,7.8948912407,11.016949152,6.3084112151,15.794136248,6.1567723329
2018-01-01,-8.424068768,3.1484962406,22.741822991,20.450102692,24.701445632,15.255423373,9.1703056769,2.4188995672,5.1189245087,4.3612334801,0.099999999838,1.2109264995,16.316639742,18.825561312,22.458410351,22.776929402,-0.53924505692,25.96096984,22.360248447,5.9714535391,31.145584726,5.703883495,3.0534351145,30.32967033,2.9557873821,11.139251706
2018-02-01,8.6511434125,0.54844606948,-6.3141655381,-4.8133663839,5.3427419356,-6.0109289617,9.4666666668,3.4271725825,21.839645843,17.771211482,8.6913086914,8.9315525876,15.416666666,14.53488372,4.8904844907,0.71951274458,-8.0120481927,8.6854460094,8.9340101522,3.490929082,-7.6433121019,-3.2835820894,4.4444444444,3.8785834739,8.6851628468,0.51923917144
2018-03-01,1.4997332721,9.4090909091,4.5014670382,1.9325054536,-1.0810926023,3.3591731266,4.2630937878,2.8796844181,-15.220024222,-13.620071684,-0.86984763884,0.025542783987,-6.5650903273,-9.3908629441,5.2270125907,1.8763029881,-11.263916175,0.90712742967,-0.2329916123,-7.0385126163,-13.30049261,4.9382716048,2.1276595744,-11.363636363,-5.2396888209,0.014012296924
2018-04-01,-9.7687861271,-3.0743664312,-8.7399022323,-3.6777452792,-10.553253716,-4.8958333333,-1.1682242989,2.7223926381,-9.1904761904,-5.3941908714,3.0509553111,-3.0046419817,7.4193548387,9.5238095239,-1.3052936909,-0.5556097085,30.520574188,5.4366438357,7.2863148062,3.4409954369,-0.22727272735,2.5338654646,11.068264367,0.25443218747,15.304430229,0.87850416494
2018-05-01,-15.067526299,-15.602228889,-18.199562105,-15.572915226,-16.689362991,3.7376114427,-3.6397197277,-12.280701754,-23.282642895,-26.535087719,1.5808491416,0,-10.695013328,-12.469586175,-17.487141808,-15.717227179,-29.589509692,-9.7517651061,-17.205224205,-25.625711035,-12.300683371,-5.9183673469,-15.355837249,-24.311926605,4.02712143,-10.871318171
2018-06-01,-8.1942336873,-7.8974098527,-6.4588636413,-7.7233689984,-5.3831793157,11.8061674,-4.8239895697,-6.3431982133,-16.678058783,-19.104477612,7.9601688269,-7.4614760746,-6.0135135135,-9.2511013217,-9.9478307398,-6.1096241126,-8.9068825912,-12.483100495,-9.4309799791,-10.936902485,2.0779220778,1.687153531,-1.7151379569,-11.272727272,-2.0541181117,-5.1998726835
2018-07-01,5.3719008265,7.9532814238,15.253384075,14.382273533,13.438045375,7.7817178881,12.739726027,-6.4781021898,41.673502871,42.287822878,-20.651277824,9.2316681275,19.913731129,24.433656958,13.507625272,11.593304401,16.266666667,12.976313079,14.71785922,7.3422069558,16.79389313,-10.455276364,-5.2037525087,21.174863388,10.586811857,8.8753385673
2018-08-01,-4.4219049006,-2.8851107675,-9.8805066505,-6.9851911793,-6.5236492395,8.2251873515,-9.3560145808,-0.53658536581,-8.3960625361,-6.1203319501,1.8181818183,3.5574569376,-2.9853915728,3.1434854185,-5.9927152715,-4.3683551588,6.1162079512,0.86324509175,-2.0883666984,-2.4,-4.3572984749,-2.6077700905,-0.8870967742,-9.019165727,0.59356845941,-3.2099165317
2018-09-01,1.2396694216,-2.7055702918,2.6201060124,1.090035639,-1.8556837525,-1.3004560041,-4.0214477211,5.0024521825,-1.95954488,2.8729281767,1.2266905709,-3.8482384824,7.1695760598,1.5267175573,5.4830287207,4.437344693,-7.9971181556,9.7373188406,9.5015576322,-3.3196721311,6.3781321183,3.4507634264,-4.5565500407,3.0978934325,11.562849683,3.4754640636
2018-10-01,24,-10.905125409,17.555125393,19.717378974,45.161290323,-10.763175907,54.05027933,22.512844465,51.515151515,42.857142857,5.5471507816,12.175873731,-5.410122164,-0.50125313282,11.287128712,11.640031735,30.540328896,25.134131242,30.962541489,18.4824078,2.4625267668,7.438016529,-1.1935208866,23.557692308,-5.1989301237,10.185117849
2018-11-01,7.3074391046,3.5495716034,11.101513324,12.186987182,5.3962752198,3.8926174497,15.23118767,23.903926801,3.9574468085,6.4661654134,4.1567128525,10.740210955,-3.9838821515,-6.6873170401,9.7864768684,9.7390068042,-5.9388122377,-6.8828633384,-7.4527311941,1.0017889088,-7.314524556,10.923076923,2.329594478,-9.046692607,-6.8947275614,2.3797706683
